(111, 66, 5)
(111, 66, 5)
(1, 55, 5)
(1, 44, 5)
(120, 55, 8)
(120, 56, 8)
(120, 57, 8)
(120, 58, 8)
(120, 59, 8)
(120, 60, 8)
(120, 61, 8)
(120, 62, 8)
(120, 63, 8)
(120, 64, 8)
(120, 65, 8)
(120, 66, 8)
(120, 67, 8)
(120, 67, 9)
(120, 68, 9)
(120, 69, 9)
(120, 70, 9)
(120, 71, 10)
(120, 72, 10)
(120, 72, 11)
(120, 73, 11)
(120, 73, 13)
(120, 74, 13)
(120, 74, 14)
(120, 75, 14)
(120, 54, 9)
(120, 53, 10)
(120, 74, 15)
(120, 75, 15)
(120, 76, 15)
(120, 77, 15)
(124, 57, 14)
(124, 57, 15)
(124, 63, 13)
(124, 63, 14)
(124, 63, 15)
(117, 67, 10)
(117, 66, 10)
(120, 53, 11)
(120, 53, 12)
(120, 52, 14)
(120, 52, 15)
(120, 52, 16)
(116, 52, 14)
(116, 52, 15)
(116, 52, 16)
(124, 52, 14)
(124, 52, 15)
(120, 73, 14)
(120, 71, 18)
